Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,Genre_list, Action, Adventure, Biography, Comedy, Crime, Drama, Family, Fantasy, History, Horror, Music, Musical, Mystery, News, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Director_FE,Genre_FE,Actor 1_FE,Actor 2_FE,Actor 3_FE
Raat Ki Baat,-2000,,Crime,3.6,7,Anil Dhanda,Mandeep,Sapna Sappu,Rajni Chandra,['Crime'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,7,1
Raaton Ka Raja,-1970,,Drama,4.4,5,Rajesh Nahta,Dolly,Jeevan,Dheeraj Kumar,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1137,2,4,3
Raavan,-1984,,"Drama, Family",7.1,35,Johny Bakshi,Smita Patil,Vikram Makandar,Gulshan Arora,"['Drama', ' Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,291,10,5,2
Raavan,-2010,130,"Action, Adventure, Drama",5.4,4245,Mani Ratnam,Abhishek Bachchan,Aishwarya Rai Bachchan,Govinda,"['Action', ' Adventure', ' Drama']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,59,16,15,23
Raaz,-1967,139,"Thriller, Mystery",6.2,137,Ravindra Dave,Rajesh Khanna,Babita Kapoor,I.S. Johar,"['Thriller', ' Mystery']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,3,118,15,19
Raaz,-1981,132,"Crime, Mystery, Thriller",5.2,20,Harmesh Malhotra,Raj Babbar,Sulakshana Pandit,Brahm Bhardwaj,"['Crime', ' Mystery', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,40,13,3
Raaz,-2002,151,"Drama, Horror, Musical",6.5,3085,Vikram Bhatt,Dino Morea,Bipasha Basu,Malini Sharma,"['Drama', ' Horror', ' Musical']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,3,7,12,1
Raaz 3: The Third Dimension,-2012,139,"Horror, Romance, Thriller",4,3528,Vikram Bhatt,Emraan Hashmi,Bipasha Basu,Esha Gupta,"['Horror', ' Romance', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,3,25,12,4
Raaz Reboot,-2016,128,"Horror, Mystery, Romance",4.4,1784,Vikram Bhatt,Emraan Hashmi,Kriti Kharbanda,Suzanna Mukherjee,"['Horror', ' Mystery', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33,5,25,3,2
Raaz: The Mystery Continues,-2009,151,"Horror, Mystery, Romance",5.6,3396,Mohit Suri,Kangana Ranaut,Adhyayan Suman,Emraan Hashmi,"['Horror', ' Mystery', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,5,12,2,5
Raazi,-2018,138,"Action, Drama, Thriller",7.8,26557,Meghna Gulzar,Alia Bhatt,Vicky Kaushal,Rajit Kapoor,"['Action', ' Drama', ' Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64,4,2,8
Rab Ne Bana Di Jodi,-2008,167,"Comedy, Drama, Music",7.2,44985,Aditya Chopra,Shah Rukh Khan,Anushka Sharma,Vinay Pathak,"['Comedy', ' Drama', ' Music']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,37,8,2
Rabba Main Kya Karoon,-2013,116,"Comedy, Romance",4.3,277,Amrit Sagar,Akash Sagar Chopra,Tahira Kochhar,Arshad Warsi,"['Comedy', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,119,1,1,14
Race,-2008,149,"Action, Crime, Drama",6.7,13516,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Saif Ali Khan,Akshaye Khanna,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,417,18,22,14
Race 2,-2013,150,"Action, Crime, Thriller",5.4,15574,Abbas Alibhai Burmawalla,Mastan Alibhai Burmawalla,Saif Ali Khan,Anil Kapoor,"['Action', ' Crime', ' Thriller']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,54,18,22,9
Race 3,-2018,160,"Action, Crime, Thriller",1.9,42457,Remo D'Souza,Anil Kapoor,Salman Khan,Bobby Deol,"['Action', ' Crime', ' Thriller']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54,56,17,8
Rachna,-1983,118,Family,4.8,12,Sathish,Anil Kapoor,Deepak Shankar,Jezebel,['Family'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,42,56,1,1
Racket,-2018,122,Drama,7.3,17,Rahul Rajan,Rahul Ranjan,Suman Jain,Vaishnavi Karmarkar,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1137,1,1,1
Radha Ka Sangam,-1992,,"Drama, Romance",5,72,Kirti Kumar,Abhimanyyu Abhimanyu,Ragesh Asthana,Juhi Chawla,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,443,2,1,17
Radha Krishna,-1954,120,Fantasy,7.9,7,Raja Nene,Kamini Kaushal,Ratan Kumar,Agha,['Fantasy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40,6,3,16
Radhe,-2021,135,"Action, Crime, Thriller",1.8,162455,Prabhu Deva,Salman Khan,Disha Patani,Randeep Hooda,"['Action', ' Crime', ' Thriller']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,54,52,2,5
Radio: Love on Air,-2009,110,"Drama, Musical, Romance",2.9,304,Ishaan Trivedi,Himesh Reshammiya,Shenaz Treasury,Sonal Sehgal,"['Drama', ' Musical', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,103,7,3,1
Raees,-2017,143,"Action, Crime, Drama",6.8,41441,Rahul Dholakia,Raj Arjun,Shubham Chintamani,Shubham Tukaram,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,417,1,1,1
Raeeszada,-1990,149,Drama,3.6,22,Bharat Kapoor,Sonam,Bharat Bhushan,Anil Dhawan,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1137,1,20,12
Rafoo Chakkar: Fun on the Run,-2008,122,"Comedy, Crime, Drama",3.4,54,B.H. Tharun Kumar,Nauheed Cyrusi,Aslam Khan,Nisha Rawal,"['Comedy', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,2,2,1
Rafta Rafta: The Speed,-2006,,"Action, Crime, Drama",4,6,Raj Sharma,Sameer Dharmadhikari,Urmila Rao,Viraaj Kumar,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,417,4,1,1
Raftaar,-1975,,Drama,6,10,Dinesh-Ramanesh,Ramesh Puri,Moushumi Chatterjee,Vinod Mehra,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1137,4,28,30
Raftaar - An Obsession,-2009,,Thriller,5.9,7,Vickey S. Kumar,Aryan Singh,Vishal Kaushik,Tonisha Pawar,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,124,1,1,1
Raghav,-2014,,Drama,7.1,30,Bhupendra Bhattarai,Gita Adhikari,Basanta Bhatta,Cait Brasel,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1137,1,1,1
Raghu More: Bachelor of Hearts,-2003,,Comedy,4.5,15,Iqbal Raj,Anamika Goel,Sonika Kapoor,Mangala Kenkre,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251,1,1,1
Raghu Romeo,-2003,100,"Comedy, Crime",6.9,651,Rajat Kapoor,Vijay Raaz,Maria Goretti,Sadiya Siddiqui,"['Comedy', ' Crime']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,2,1,1
Raghuveer,-1995,151,"Action, Drama",4.3,86,K. Pappu,Sunil Shetty,Shilpa Shirodkar,Suresh Oberoi,"['Action', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,270,35,9,16
Ragini MMS,-2011,93,"Drama, Horror, Mystery",4.9,2489,Pawan Kripalani,Kainaz Motivala,Rajkummar Rao,Rajat Kaul,"['Drama', ' Horror', ' Mystery']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1,8,1
Ragini MMS 2,-2014,119,Horror,3.8,2740,Bhushan Patel,Sunny Leone,Saahil Prem,Parvin Dabas,['Horror'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,124,4,1,7
Rahasya,-2015,123,"Mystery, Thriller",7.6,4599,Manish Gupta,Kay Kay Menon,Ashish Vidyarthi,Tisca Chopra,"['Mystery', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,32,17,2,4
Rahenge Sadaa Gardish Mein Taare,-2017,70,Drama,5.6,12,Saif Hyder Hasan,Rajesh Khera,Sonali Kulkarni,Arif Zakaria,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1137,1,7,3
Rahgir,-1969,120,Romance,6.8,12,Tarun Majumdar,Biswajit Chatterjee,Sandhya Roy,Shashikala,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,226,17,1,21
Rahi,-1953,139,Drama,7,28,Khwaja Ahmad Abbas,Dev Anand,Nalini Jaywant,Balraj Sahni,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1137,90,15,23
Rahi Badal Gaye,-1985,,Romance,6.4,46,Ravi Tandon,Rishi Kapoor,Shabana Azmi,Padmini Kolhapure,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,226,59,42,12
Rahu Ketu,-1978,133,Action,5.8,20,B.R. Ishara,Shashi Kapoor,Rekha,Prem Nath,['Action'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,391,88,79,19
Rahul,-2001,151,Drama,5.4,249,Prakash Jha,Shabana Raza,Yash Gawli,Rajeshwari Sachdev,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1137,1,1,3
Raid,-2018,122,"Action, Crime, Drama",7.4,15835,Raj Kumar Gupta,Ajay Devgn,Ileana D'Cruz,Amit Bimrot,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,417,70,4,2
Rail Ka Dibba,-1953,,Drama,8,36,Prem Narayan Arora,Madhubala,Shammi Kapoor,Sajjan,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1137,22,12,4
Railway Children,-2016,120,"Crime, Drama",8,137,Prithvi Konanur,Yash Shetty,Syed Pervez,Ramachandra Hosur,"['Crime', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,1,1
Railway Platform,-1955,162,"Comedy, Drama, Romance",7.2,24,Ramesh Saigal,Nalini Jaywant,Sheila Ramani,Johnny Walker,"['Comedy', ' Drama', ' Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,213,5,5,28
Railway Raju,-2019,120,"Crime, Thriller",7.5,6,Dinkar Rao,Anubhav Dixit,Monika Mishra,Lavanya Rao,"['Crime', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,1,1
Rain: The Terror Within...,-2005,,"Drama, Romance, Thriller",3.2,66,Amol Shetge,Himanshu Malik,Meghna Naidu,Panne Chatterjee,"['Drama', ' Romance', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,46,2,6,1
Rainbow,-2015,106,"Comedy, Drama",7.9,3652,Nagesh Kukunoor,Krrish Chhabria,Hetal Gada,Vipin Sharma,"['Comedy', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,237,1,1,2
Raincoat,-2004,117,"Drama, Romance",7.6,4170,Rituparno Ghosh,Ajay Devgn,Aishwarya Rai Bachchan,Annu Kapoor,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,443,70,15,7
Raj Hath,-1956,136,"Adventure, Drama, Romance",6.2,16,Sohrab Modi,Madhubala,Pradeep Kumar,Ulhas,"['Adventure', ' Drama', ' Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,22,20,11
Raj Mahal,-1982,157,"Action, Drama",6.1,19,K. Parvez,Vinod Khanna,Neetu Singh,Asrani,"['Action', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270,54,26,34
Raj Tilak,-1959,171,Adventure,6.1,14,S.S. Vasan,Gemini Ganesan,Vyjayanthimala,Pran,['Adventure'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,1,22,74
Raja,-1995,168,"Action, Drama, Romance",5.3,751,Indra Kumar,Sanjay Kapoor,Madhuri Dixit,Mukesh Khanna,"['Action', ' Drama', ' Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,129,10,27,5
Raja Abroadiya,-2018,117,Romance,4.3,22,Lakhwinder Shabla,Robin Sohi,Vaishnavi Patwardhan,Alankrita Bora,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,226,1,1,1
Raja Aur Rana,-1984,,"Action, Comedy, Crime",6.4,9,Shibu Mitra,Aaloka,Ajit,Chandrashekhar,"['Action', ' Comedy', ' Crime']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,89,2,20,14
Raja Aur Runk,-1968,145,"Drama, Family, Musical",6.9,49,Kolli Pratyagatma,Sanjeev Kumar,Ajit,Mukri,"['Drama', ' Family', ' Musical']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,26,71,20,3
Raja Babu,-1994,161,"Action, Comedy, Drama",6.3,2654,David Dhawan,Govinda,Karisma Kapoor,Shakti Kapoor,"['Action', ' Comedy', ' Drama']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,142,65,28,46
Raja Bhai Lagey Raho...,-2005,,Comedy,2.9,19,Dinesh D. Awasthi,Ravi Kishan,Rajeev Awasthi,Chittaranjan Giri,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,251,3,1,1
Raja Bhaiya,-2003,127,"Comedy, Drama",3.7,211,Raman Kumar,Sadashiv Amrapurkar,Rakesh Bedi,Kajal Chakraborty,"['Comedy', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,237,21,20,1
Raja Harishchandra,-1952,146,History,6,7,Raman B. Desai,Prem Adib,Sumitra Devi,Bipin Gupta,['History'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,11,4,5,9
Raja Harishchandrra,-1979,,"Biography, History",9,8,Ashish Kumar,Ashish Kumar,Neera,Bela Bose,"['Biography', ' History']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,4
Raja Hindustani,-1996,165,"Action, Comedy, Drama",6.2,7195,Dharmesh Darshan,Aamir Khan,Karisma Kapoor,Suresh Oberoi,"['Action', ' Comedy', ' Drama']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,142,33,28,16
Raja Jani,-1972,,"Action, Drama, Romance",6.6,195,Mohan Segal,Dharmendra,Hema Malini,Prem Nath,"['Action', ' Drama', ' Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,129,134,71,19
Raja Kaka,-1974,,"Action, Drama",5.1,10,Chotu Bihari,Kiran Kumar,Vidya Sinha,Roopesh Kumar,"['Action', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270,8,10,4
Raja Kali Amman,-2000,,"Drama, Fantasy, Thriller",4,27,Ramanarayanan,Deepa,Karan,Kousalya,"['Drama', ' Fantasy', ' Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,1
Raja Ki Ayegi Baraat,-1997,158,"Drama, Romance",3.7,373,Ashok Gaekwad,Shadaab Khan,Rani Mukerji,Gulshan Grover,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,443,1,22,28
Raja Ko Rani Se Pyar Ho Gaya,-2000,148,"Comedy, Musical, Romance",3.4,78,Rajeev Kumar,Arvind Swamy,Manisha Koirala,Dilip Dhawan,"['Comedy', ' Musical', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,4,23,3
Raja Kumarudu,-1999,,"Comedy, Drama, Romance",6.7,1873,K. Raghavendra Rao,Mahesh Babu,Preity Zinta,Prakash Raj,"['Comedy', ' Drama', ' Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,213,4,13,9
Raja Natwarlal,-2014,141,"Crime, Thriller",6.1,4038,Kunal Deshmukh,Emraan Hashmi,Humaima Malik,Paresh Rawal,"['Crime', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,25,1,36
Raja Rani,-1973,,"Family, Romance",6.7,98,Sachin Bhowmick,Rajesh Khanna,Sharmila Tagore,David Abraham,"['Family', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,118,39,8
Raja Rani Ko Chahiye Pasina,-1978,,"Drama, Family",6.3,6,Sulabha Deshpande,Siddharth,Durga,Jasraj,"['Drama', ' Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,291,3,1,1
Raja Saab,-1969,144,Romance,6.3,37,Suraj Prakash,Shashi Kapoor,Nanda,Kamal Kapoor,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,226,88,21,4
Rajaji,-1999,150,"Comedy, Romance",4.6,344,Vimal Kumar,Govinda,Raveena Tandon,Satish Kaushik,"['Comedy', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,119,65,34,7
Rajdhani Express,-2013,140,"Action, Drama, Thriller",2.9,257,Ashok Kohli,Jimmy Sheirgill,Ishrat Ali,Nishant Balgovind,"['Action', ' Drama', ' Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,24,5,1
Rajjo,-2013,123,"Drama, Romance",2.3,436,Vishwas Patil,Kangana Ranaut,Prakash Raj,Mahesh Manjrekar,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,443,12,5,10
Rajkumar,-1996,146,"Drama, Family, Fantasy",4.5,277,Pankaj Parashar,Naseeruddin Shah,Anil Kapoor,Madhuri Dixit,"['Drama', ' Family', ' Fantasy']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,6,47,28,14
Rajkumar,-1964,178,"Musical, Drama, Comedy",7,164,K. Shankar,Shammi Kapoor,Sadhana,Pran,"['Musical', ' Drama', ' Comedy']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,52,17,74
Rajma Chawal,-2018,117,"Comedy, Drama, Family",5.8,1698,Leena Yadav,Amyra Dastur,Rishi Kapoor,Sheeba Chaddha,"['Comedy', ' Drama', ' Family']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,65,1,26,2
Rajneeti,-2010,163,"Crime, Drama, Thriller",7.1,16737,Prakash Jha,Ranbir Kapoor,Ajay Devgn,Nana Patekar,"['Crime', ' Drama', ' Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,61,14,17,10
Rajnigandha,-1974,110,"Drama, Romance",7.3,670,Basu Chatterjee,Vidya Sinha,Amol Palekar,Dinesh Thakur,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,443,1,7,3
